OrderID,OrderDate,CustomerID,Product,Quantity,UnitPrice,Country,TotalPrice
7003,2022-01-05 20:42:00,1589,Phone,7,602.74,UK,4219.18
7004,2022-01-05 20:43:00,1052,Phone,3,1187.54,India,3562.62
7005,2022-01-05 20:44:00,1332,Keyboard,4,1462.26,UK,5849.04
7006,2022-01-05 20:45:00,1422,Keyboard,6,146.67,UK,880.02
7007,2022-01-05 20:46:00,1482,Phone,2,747.08,Germany,1494.16
7008,2022-01-05 20:47:00,1680,Laptop,2,1725.1,USA,3450.2
7009,2022-01-05 20:48:00,1752,Monitor,6,993.32,USA,5959.92
7010,2022-01-05 20:49:00,1097,Laptop,8,740.05,India,5920.4
7011,2022-01-05 20:50:00,1744,Monitor,6,1537.01,India,9222.06
7012,2022-01-05 20:51:00,1925,Keyboard,7,868.0,USA,6076.0
7013,2022-01-05 20:52:00,1198,Laptop,4,132.33,Canada,529.32
7014,2022-01-05 20:53:00,1556,Monitor,2,1258.35,Canada,2516.7
7015,2022-01-05 20:54:00,1699,Keyboard,6,996.05,UK,5976.3
7016,2022-01-05 20:55:00,1103,Laptop,6,1296.32,India,7777.92
7017,2022-01-05 20:56:00,1569,Phone,9,1409.83,USA,12688.47
7018,2022-01-05 20:57:00,1288,Laptop,6,1556.98,India,9341.88
7019,2022-01-05 20:58:00,1037,Tablet,9,997.36,Germany,8976.24
7020,2022-01-05 20:59:00,1071,Tablet,9,476.68,Canada,4290.12
7021,2022-01-05 21:00:00,1076,Phone,1,846.93,India,846.93
7022,2022-01-05 21:01:00,1759,Laptop,8,1359.58,USA,10876.64
7023,2022-01-05 21:02:00,1578,Phone,9,1631.2,Canada,14680.8
7024,2022-01-05 21:03:00,1225,Tablet,7,1201.59,UK,8411.13
7025,2022-01-05 21:04:00,1440,Phone,3,1324.84,Germany,3974.52
7026,2022-01-05 21:05:00,1467,Laptop,4,562.38,UK,2249.52
7027,2022-01-05 21:06:00,1946,Phone,3,632.82,Germany,1898.46
7028,2022-01-05 21:07:00,1413,Monitor,6,759.24,India,4555.44
7029,2022-01-05 21:08:00,1963,Keyboard,9,1898.48,Canada,17086.32
7030,2022-01-05 21:09:00,1199,Laptop,1,1879.02,UK,1879.02
7031,2022-01-05 21:10:00,1365,Keyboard,6,695.65,USA,4173.9
7032,2022-01-05 21:11:00,1708,Monitor,1,1462.95,India,1462.95
7033,2022-01-05 21:12:00,1506,Laptop,4,1099.19,Germany,4396.76
7034,2022-01-05 21:13:00,1755,Tablet,9,1589.01,Germany,14301.09
7035,2022-01-05 21:14:00,1950,Keyboard,1,818.79,Canada,818.79
7036,2022-01-05 21:15:00,1818,Phone,7,180.91,Germany,1266.37
7037,2022-01-05 21:16:00,1836,Phone,5,1617.33,India,8086.65
7038,2022-01-05 21:17:00,1955,Phone,6,270.18,Canada,1621.08
7039,2022-01-05 21:18:00,1097,Phone,7,1467.51,USA,10272.57
7040,2022-01-05 21:19:00,1195,Laptop,1,801.24,USA,801.24
7041,2022-01-05 21:20:00,1302,Monitor,7,1707.04,Germany,11949.28
7042,2022-01-05 21:21:00,1214,Monitor,4,1402.84,Canada,5611.36
7043,2022-01-05 21:22:00,1844,Keyboard,8,1923.75,USA,15390.0
7044,2022-01-05 21:23:00,1369,Monitor,5,660.16,Germany,3300.8
7045,2022-01-05 21:24:00,1790,Phone,6,1705.45,USA,10232.7
7046,2022-01-05 21:25:00,1197,Keyboard,9,581.56,Canada,5234.04
7047,2022-01-05 21:26:00,1352,Laptop,9,893.42,UK,8040.78
7048,2022-01-05 21:27:00,1310,Keyboard,9,1925.4,USA,17328.6
7049,2022-01-05 21:28:00,1735,Phone,1,191.14,India,191.14
7050,2022-01-05 21:29:00,1601,Phone,6,434.13,UK,2604.78
7051,2022-01-05 21:30:00,1841,Tablet,7,534.7,USA,3742.9
7052,2022-01-05 21:31:00,1251,Laptop,4,140.08,USA,560.32
7053,2022-01-05 21:32:00,1581,Laptop,9,1088.7,Canada,9798.3
7054,2022-01-05 21:33:00,1249,Laptop,4,1416.1,USA,5664.4
7055,2022-01-05 21:34:00,1294,Keyboard,2,1065.73,India,2131.46
7056,2022-01-05 21:35:00,1236,Monitor,1,586.24,Germany,586.24
7057,2022-01-05 21:36:00,1569,Monitor,6,1146.66,UK,6879.96
7058,2022-01-05 21:37:00,1499,Monitor,2,690.47,USA,1380.94
7059,2022-01-05 21:38:00,1702,Monitor,2,1063.03,India,2126.06
7060,2022-01-05 21:39:00,1549,Monitor,5,431.45,Germany,2157.25
7061,2022-01-05 21:40:00,1554,Phone,3,1010.75,USA,3032.25
7062,2022-01-05 21:41:00,1593,Keyboard,6,1693.95,India,10163.7
7063,2022-01-05 21:42:00,1580,Phone,3,1442.86,Canada,4328.58
7064,2022-01-05 21:43:00,1944,Keyboard,5,869.33,India,4346.65
7065,2022-01-05 21:44:00,1717,Keyboard,7,275.77,UK,1930.39
7066,2022-01-05 21:45:00,1288,Keyboard,8,1318.07,UK,10544.56
7067,2022-01-05 21:46:00,1108,Laptop,1,922.78,Germany,922.78
7068,2022-01-05 21:47:00,1111,Tablet,9,1099.84,India,9898.56
7069,2022-01-05 21:48:00,1761,Laptop,1,1061.1,USA,1061.1
7070,2022-01-05 21:49:00,1633,Keyboard,6,1269.99,Canada,7619.94
7071,2022-01-05 21:50:00,1902,Laptop,5,459.78,Germany,2298.9
7072,2022-01-05 21:51:00,1372,Laptop,3,389.84,USA,1169.52
7073,2022-01-05 21:52:00,1280,Phone,6,1865.77,USA,11194.62
7074,2022-01-05 21:53:00,1968,Laptop,4,1244.79,USA,4979.16
7075,2022-01-05 21:54:00,1937,Phone,4,1078.75,UK,4315.0
7076,2022-01-05 21:55:00,1323,Keyboard,2,229.61,Germany,459.22
7077,2022-01-05 21:56:00,1890,Tablet,4,509.52,India,2038.08
7078,2022-01-05 21:57:00,1423,Laptop,5,456.95,Canada,2284.75
7079,2022-01-05 21:58:00,1860,Phone,9,1173.66,India,10562.94
7080,2022-01-05 21:59:00,1443,Phone,8,1121.23,Germany,8969.84
7081,2022-01-05 22:00:00,1535,Laptop,4,1992.55,India,7970.2
7082,2022-01-05 22:01:00,1295,Phone,1,878.33,India,878.33
7083,2022-01-05 22:02:00,1107,Tablet,4,1613.94,Canada,6455.76
7084,2022-01-05 22:03:00,1673,Laptop,6,1848.96,Canada,11093.76
7085,2022-01-05 22:04:00,1007,Laptop,4,726.95,UK,2907.8
7086,2022-01-05 22:05:00,1319,Phone,8,191.41,Canada,1531.28
7087,2022-01-05 22:06:00,1517,Keyboard,9,471.48,Canada,4243.32
7088,2022-01-05 22:07:00,1592,Keyboard,5,401.94,India,2009.7
7089,2022-01-05 22:08:00,1705,Tablet,5,857.06,India,4285.3
7090,2022-01-05 22:09:00,1847,Monitor,8,1696.65,UK,13573.2
7091,2022-01-05 22:10:00,1520,Monitor,8,1197.41,USA,9579.28
7092,2022-01-05 22:11:00,1361,Phone,8,695.6,USA,5564.8
7093,2022-01-05 22:12:00,1068,Keyboard,5,1239.93,USA,6199.65
7094,2022-01-05 22:13:00,1757,Phone,3,1070.86,Canada,3212.58
7095,2022-01-05 22:14:00,1765,Laptop,9,1527.52,UK,13747.68
7096,2022-01-05 22:15:00,1014,Tablet,1,671.39,Germany,671.39
7097,2022-01-05 22:16:00,1432,Tablet,8,1489.08,India,11912.64
7098,2022-01-05 22:17:00,1939,Laptop,4,354.28,UK,1417.12
7099,2022-01-05 22:18:00,1802,Keyboard,3,1345.68,Canada,4037.04
7100,2022-01-05 22:19:00,1596,Laptop,9,1103.45,UK,9931.05
7101,2022-01-05 22:20:00,1724,Laptop,9,626.24,Germany,5636.16
7102,2022-01-05 22:21:00,1157,Keyboard,6,390.03,India,2340.18
7103,2022-01-05 22:22:00,1465,Laptop,1,1967.18,India,1967.18
7104,2022-01-05 22:23:00,1568,Phone,7,1010.78,India,7075.46
7105,2022-01-05 22:24:00,1292,Tablet,8,929.89,Canada,7439.12
7106,2022-01-05 22:25:00,1448,Monitor,7,953.21,Germany,6672.47
7107,2022-01-05 22:26:00,1857,Phone,7,299.58,UK,2097.06
7108,2022-01-05 22:27:00,1309,Phone,6,1752.98,India,10517.88
7109,2022-01-05 22:28:00,1861,Laptop,2,1630.13,UK,3260.26
7110,2022-01-05 22:29:00,1651,Keyboard,2,969.82,USA,1939.64
7111,2022-01-05 22:30:00,1508,Laptop,4,1741.26,USA,6965.04
7112,2022-01-05 22:31:00,1720,Phone,7,1457.09,UK,10199.63
7113,2022-01-05 22:32:00,1835,Monitor,1,403.43,Germany,403.43
7114,2022-01-05 22:33:00,1243,Laptop,9,1672.83,India,15055.47
7115,2022-01-05 22:34:00,1114,Phone,3,226.16,UK,678.48
7116,2022-01-05 22:35:00,1889,Keyboard,1,446.72,Canada,446.72
7117,2022-01-05 22:36:00,1568,Phone,7,1150.18,Canada,8051.26
7118,2022-01-05 22:37:00,1106,Laptop,7,1134.2,UK,7939.4
7119,2022-01-05 22:38:00,1748,Monitor,4,1569.08,USA,6276.32
7120,2022-01-05 22:39:00,1261,Keyboard,3,603.5,UK,1810.5
7121,2022-01-05 22:40:00,1167,Tablet,2,1208.34,USA,2416.68
7122,2022-01-05 22:41:00,1175,Laptop,2,269.15,India,538.3
7123,2022-01-05 22:42:00,1044,Phone,2,532.74,Canada,1065.48
7124,2022-01-05 22:43:00,1881,Monitor,7,1184.47,Canada,8291.29
7125,2022-01-05 22:44:00,1940,Keyboard,7,712.46,India,4987.22
7126,2022-01-05 22:45:00,1724,Tablet,3,1255.68,USA,3767.04
7127,2022-01-05 22:46:00,1044,Tablet,7,916.37,Canada,6414.59
7128,2022-01-05 22:47:00,1945,Phone,2,687.2,UK,1374.4
7129,2022-01-05 22:48:00,1480,Keyboard,3,1322.13,Germany,3966.39
7130,2022-01-05 22:49:00,1416,Laptop,2,662.08,USA,1324.16
7131,2022-01-05 22:50:00,1129,Keyboard,8,1942.16,USA,15537.28
7132,2022-01-05 22:51:00,1626,Laptop,2,239.84,Canada,479.68
7133,2022-01-05 22:52:00,1115,Tablet,7,727.32,Canada,5091.24
7134,2022-01-05 22:53:00,1263,Monitor,2,1567.55,India,3135.1
7135,2022-01-05 22:54:00,1307,Keyboard,3,215.29,UK,645.87
7136,2022-01-05 22:55:00,1931,Tablet,5,549.56,India,2747.8
7137,2022-01-05 22:56:00,1973,Phone,4,250.43,UK,1001.72
7138,2022-01-05 22:57:00,1974,Keyboard,9,1827.48,Germany,16447.32
7139,2022-01-05 22:58:00,1015,Laptop,5,1815.67,Germany,9078.35
7140,2022-01-05 22:59:00,1436,Keyboard,2,1939.1,India,3878.2
7141,2022-01-05 23:00:00,1391,Laptop,3,644.85,UK,1934.55
7142,2022-01-05 23:01:00,1996,Phone,7,1651.22,UK,11558.54
7143,2022-01-05 23:02:00,1712,Phone,2,834.19,USA,1668.38
7144,2022-01-05 23:03:00,1545,Laptop,9,370.35,UK,3333.15
7145,2022-01-05 23:04:00,1973,Tablet,9,385.15,UK,3466.35
7146,2022-01-05 23:05:00,1660,Phone,7,256.89,UK,1798.23
7147,2022-01-05 23:06:00,1354,Monitor,8,700.31,Canada,5602.48
7148,2022-01-05 23:07:00,1940,Phone,5,1805.98,USA,9029.9
7149,2022-01-05 23:08:00,1545,Keyboard,5,1644.65,Germany,8223.25
7150,2022-01-05 23:09:00,1214,Laptop,6,236.42,India,1418.52
7151,2022-01-05 23:10:00,1188,Laptop,8,210.6,Germany,1684.8
7152,2022-01-05 23:11:00,1152,Tablet,8,153.53,USA,1228.24
7153,2022-01-05 23:12:00,1833,Laptop,4,1419.4,UK,5677.6
7154,2022-01-05 23:13:00,1194,Tablet,6,1071.61,India,6429.66
7155,2022-01-05 23:14:00,1603,Phone,5,1211.46,India,6057.3
7156,2022-01-05 23:15:00,1236,Laptop,7,1701.44,USA,11910.08
7157,2022-01-05 23:16:00,1391,Phone,3,907.02,India,2721.06
7158,2022-01-05 23:17:00,1869,Tablet,1,1435.35,Germany,1435.35
7159,2022-01-05 23:18:00,1134,Laptop,1,1944.17,Canada,1944.17
7160,2022-01-05 23:19:00,1936,Laptop,1,1527.19,Canada,1527.19
7161,2022-01-05 23:20:00,1171,Laptop,6,762.36,Canada,4574.16
7162,2022-01-05 23:21:00,1270,Tablet,6,479.57,Canada,2877.42
7163,2022-01-05 23:22:00,1726,Laptop,7,1617.32,Germany,11321.24
7164,2022-01-05 23:23:00,1306,Tablet,9,1909.14,Canada,17182.26
7165,2022-01-05 23:24:00,1708,Tablet,7,1835.89,India,12851.23
7166,2022-01-05 23:25:00,1016,Monitor,1,1325.96,Canada,1325.96
7167,2022-01-05 23:26:00,1046,Tablet,5,495.32,UK,2476.6
7168,2022-01-05 23:27:00,1522,Phone,1,462.21,India,462.21
7169,2022-01-05 23:28:00,1883,Keyboard,7,1889.79,Germany,13228.53
7170,2022-01-05 23:29:00,1066,Laptop,1,361.55,Germany,361.55
7171,2022-01-05 23:30:00,1280,Keyboard,9,457.32,India,4115.88
7172,2022-01-05 23:31:00,1755,Keyboard,2,1253.51,Germany,2507.02
7173,2022-01-05 23:32:00,1128,Tablet,5,1309.15,Germany,6545.75
7174,2022-01-05 23:33:00,1274,Keyboard,9,310.61,Canada,2795.49
7175,2022-01-05 23:34:00,1938,Phone,9,1019.4,Germany,9174.6
7176,2022-01-05 23:35:00,1236,Laptop,7,965.22,UK,6756.54
7177,2022-01-05 23:36:00,1003,Monitor,3,1556.41,USA,4669.23
7178,2022-01-05 23:37:00,1750,Laptop,5,456.95,Canada,2284.75
7179,2022-01-05 23:38:00,1606,Phone,3,608.26,Germany,1824.78
7180,2022-01-05 23:39:00,1513,Keyboard,8,1624.83,India,12998.64
7181,2022-01-05 23:40:00,1578,Phone,8,1075.99,Germany,8607.92
7182,2022-01-05 23:41:00,1172,Keyboard,3,1479.78,Canada,4439.34
7183,2022-01-05 23:42:00,1411,Phone,6,456.02,UK,2736.12
7184,2022-01-05 23:43:00,1199,Tablet,8,1502.95,USA,12023.6
7185,2022-01-05 23:44:00,1033,Monitor,5,1625.88,Canada,8129.4
7186,2022-01-05 23:45:00,1531,Laptop,4,392.88,Germany,1571.52
7187,2022-01-05 23:46:00,1884,Phone,7,962.26,Canada,6735.82
7188,2022-01-05 23:47:00,1769,Tablet,9,417.25,USA,3755.25
7189,2022-01-05 23:48:00,1642,Monitor,1,109.24,USA,109.24
7190,2022-01-05 23:49:00,1311,Monitor,8,784.31,Canada,6274.48
7191,2022-01-05 23:50:00,1164,Phone,6,1563.05,India,9378.3
7192,2022-01-05 23:51:00,1247,Phone,3,237.65,Germany,712.95
7193,2022-01-05 23:52:00,1984,Laptop,6,1183.64,India,7101.84
7194,2022-01-05 23:53:00,1925,Phone,6,1424.52,Canada,8547.12
7195,2022-01-05 23:54:00,1903,Phone,9,310.18,Germany,2791.62
7196,2022-01-05 23:55:00,1371,Laptop,8,1465.42,India,11723.36
7197,2022-01-05 23:56:00,1943,Monitor,3,1982.15,Germany,5946.45
7198,2022-01-05 23:57:00,1887,Keyboard,2,883.99,Canada,1767.98
7199,2022-01-05 23:58:00,1118,Monitor,6,1810.17,India,10861.02
7200,2022-01-05 23:59:00,1926,Keyboard,1,178.64,Germany,178.64
7201,2022-01-06 00:00:00,1733,Phone,5,1403.5,Germany,7017.5
7202,2022-01-06 00:01:00,1453,Laptop,9,232.35,Canada,2091.15
7203,2022-01-06 00:02:00,1419,Tablet,5,1110.72,India,5553.6
7204,2022-01-06 00:03:00,1694,Tablet,8,1421.46,Germany,11371.68
7205,2022-01-06 00:04:00,1649,Phone,3,1199.15,Canada,3597.45
7206,2022-01-06 00:05:00,1723,Phone,9,1894.92,UK,17054.28
7207,2022-01-06 00:06:00,1742,Tablet,7,1481.57,Germany,10370.99
7208,2022-01-06 00:07:00,1113,Phone,3,386.47,USA,1159.41
7209,2022-01-06 00:08:00,1897,Tablet,1,1208.32,India,1208.32
7210,2022-01-06 00:09:00,1915,Monitor,1,1751.1,Germany,1751.1
7211,2022-01-06 00:10:00,1142,Monitor,5,1768.36,USA,8841.8
7212,2022-01-06 00:11:00,1438,Phone,7,488.82,Germany,3421.74
7213,2022-01-06 00:12:00,1560,Laptop,5,732.2,Canada,3661.0
7214,2022-01-06 00:13:00,1735,Laptop,4,284.78,UK,1139.12
7215,2022-01-06 00:14:00,1121,Monitor,5,1143.07,Canada,5715.35
7216,2022-01-06 00:15:00,1443,Monitor,1,678.38,Canada,678.38
7217,2022-01-06 00:16:00,1458,Laptop,4,1120.19,Canada,4480.76
7218,2022-01-06 00:17:00,1186,Monitor,9,1427.53,Canada,12847.77
7219,2022-01-06 00:18:00,1009,Laptop,7,1242.62,India,8698.34
7220,2022-01-06 00:19:00,1482,Phone,2,941.73,India,1883.46
7221,2022-01-06 00:20:00,1968,Phone,7,1937.14,UK,13559.98
7222,2022-01-06 00:21:00,1023,Monitor,8,1979.41,Canada,15835.28
7223,2022-01-06 00:22:00,1942,Keyboard,6,495.71,Germany,2974.26
7224,2022-01-06 00:23:00,1925,Laptop,4,1174.77,Germany,4699.08
7225,2022-01-06 00:24:00,1022,Phone,3,1093.61,UK,3280.83
7226,2022-01-06 00:25:00,1082,Tablet,3,350.14,Canada,1050.42
7227,2022-01-06 00:26:00,1766,Keyboard,1,1321.82,Germany,1321.82
7228,2022-01-06 00:27:00,1861,Laptop,9,389.56,Canada,3506.04
7229,2022-01-06 00:28:00,1329,Tablet,5,685.27,UK,3426.35
7230,2022-01-06 00:29:00,1221,Monitor,5,1551.75,USA,7758.75
7231,2022-01-06 00:30:00,1468,Laptop,3,393.33,Canada,1179.99
7232,2022-01-06 00:31:00,1367,Phone,1,1215.35,Canada,1215.35
7233,2022-01-06 00:32:00,1111,Monitor,5,401.67,Canada,2008.35
7234,2022-01-06 00:33:00,1515,Monitor,7,594.55,USA,4161.85
7235,2022-01-06 00:34:00,1098,Keyboard,4,1272.76,UK,5091.04
7236,2022-01-06 00:35:00,1384,Phone,8,576.7,India,4613.6
7237,2022-01-06 00:36:00,1057,Phone,8,501.33,Canada,4010.64
7238,2022-01-06 00:37:00,1922,Tablet,5,500.42,UK,2502.1
7239,2022-01-06 00:38:00,1693,Phone,4,916.78,Canada,3667.12
7240,2022-01-06 00:39:00,1744,Keyboard,9,728.0,Germany,6552.0
7241,2022-01-06 00:40:00,1713,Laptop,2,1083.08,Germany,2166.16
7242,2022-01-06 00:41:00,1542,Tablet,2,1355.42,India,2710.84
7243,2022-01-06 00:42:00,1274,Phone,1,284.86,India,284.86
7244,2022-01-06 00:43:00,1336,Laptop,7,1848.66,India,12940.62
7245,2022-01-06 00:44:00,1784,Laptop,7,589.13,UK,4123.91
7246,2022-01-06 00:45:00,1565,Phone,1,883.54,India,883.54
7247,2022-01-06 00:46:00,1025,Keyboard,6,1866.13,Germany,11196.78
7248,2022-01-06 00:47:00,1057,Keyboard,5,1259.54,UK,6297.7
7249,2022-01-06 00:48:00,1857,Phone,3,1381.21,USA,4143.63
7250,2022-01-06 00:49:00,1024,Phone,6,754.25,India,4525.5
7251,2022-01-06 00:50:00,1917,Tablet,4,558.93,Canada,2235.72
7252,2022-01-06 00:51:00,1474,Laptop,5,1483.06,Germany,7415.3
7253,2022-01-06 00:52:00,1468,Phone,3,698.66,Canada,2095.98
7254,2022-01-06 00:53:00,1259,Monitor,1,1786.04,USA,1786.04
7255,2022-01-06 00:54:00,1072,Tablet,1,1921.06,USA,1921.06
7256,2022-01-06 00:55:00,1999,Laptop,7,1157.3,UK,8101.1
7257,2022-01-06 00:56:00,1618,Tablet,2,1171.62,Canada,2343.24
7258,2022-01-06 00:57:00,1511,Keyboard,3,1960.54,UK,5881.62
7259,2022-01-06 00:58:00,1176,Laptop,8,347.41,India,2779.28
7260,2022-01-06 00:59:00,1575,Tablet,3,1541.62,Canada,4624.86
7261,2022-01-06 01:00:00,1627,Phone,2,1905.77,USA,3811.54
7262,2022-01-06 01:01:00,1702,Laptop,6,1606.73,Germany,9640.38
7263,2022-01-06 01:02:00,1617,Keyboard,3,1064.24,Canada,3192.72
7264,2022-01-06 01:03:00,1314,Phone,8,650.29,UK,5202.32
7265,2022-01-06 01:04:00,1006,Monitor,4,1593.03,Germany,6372.12
7266,2022-01-06 01:05:00,1805,Tablet,3,666.94,Germany,2000.82
7267,2022-01-06 01:06:00,1448,Laptop,4,1124.29,UK,4497.16
7268,2022-01-06 01:07:00,1339,Monitor,6,1670.7,Germany,10024.2
7269,2022-01-06 01:08:00,1027,Phone,4,1911.65,USA,7646.6
7270,2022-01-06 01:09:00,1942,Keyboard,2,985.44,UK,1970.88
7271,2022-01-06 01:10:00,1839,Keyboard,7,780.14,Germany,5460.98
7272,2022-01-06 01:11:00,1539,Laptop,9,584.42,Canada,5259.78
7273,2022-01-06 01:12:00,1966,Monitor,5,223.93,Germany,1119.65
7274,2022-01-06 01:13:00,1344,Tablet,4,1704.03,USA,6816.12
7275,2022-01-06 01:14:00,1626,Laptop,5,456.01,Germany,2280.05
7276,2022-01-06 01:15:00,1735,Monitor,8,1720.21,Canada,13761.68
7277,2022-01-06 01:16:00,1179,Laptop,3,1111.6,India,3334.8
7278,2022-01-06 01:17:00,1021,Phone,5,381.71,Germany,1908.55
7279,2022-01-06 01:18:00,1882,Laptop,6,551.44,India,3308.64
7280,2022-01-06 01:19:00,1143,Laptop,8,1373.59,Canada,10988.72
7281,2022-01-06 01:20:00,1854,Monitor,2,971.58,Germany,1943.16
7282,2022-01-06 01:21:00,1837,Keyboard,7,762.44,Germany,5337.08
7283,2022-01-06 01:22:00,1317,Tablet,5,135.53,UK,677.65
7284,2022-01-06 01:23:00,1457,Tablet,3,827.18,Canada,2481.54
7285,2022-01-06 01:24:00,1766,Laptop,5,296.17,UK,1480.85
7286,2022-01-06 01:25:00,1793,Monitor,8,352.98,Germany,2823.84
7287,2022-01-06 01:26:00,1266,Laptop,1,1472.15,Germany,1472.15
7288,2022-01-06 01:27:00,1758,Monitor,9,1882.22,Canada,16939.98
7289,2022-01-06 01:28:00,1093,Keyboard,9,876.71,India,7890.39
7290,2022-01-06 01:29:00,1227,Phone,9,789.75,India,7107.75
7291,2022-01-06 01:30:00,1604,Tablet,6,752.34,Canada,4514.04
7292,2022-01-06 01:31:00,1278,Laptop,9,1375.55,USA,12379.95
7293,2022-01-06 01:32:00,1244,Tablet,2,1984.39,Canada,3968.78
7294,2022-01-06 01:33:00,1394,Monitor,1,1032.51,UK,1032.51
7295,2022-01-06 01:34:00,1921,Tablet,4,782.36,India,3129.44
7296,2022-01-06 01:35:00,1642,Keyboard,5,1431.93,Canada,7159.65
7297,2022-01-06 01:36:00,1417,Monitor,5,562.33,UK,2811.65
7298,2022-01-06 01:37:00,1165,Tablet,4,936.2,USA,3744.8
7299,2022-01-06 01:38:00,1812,Keyboard,2,1727.56,Canada,3455.12
7300,2022-01-06 01:39:00,1553,Monitor,2,974.35,India,1948.7
7301,2022-01-06 01:40:00,1350,Keyboard,6,1525.9,Germany,9155.4
7302,2022-01-06 01:41:00,1424,Tablet,8,286.46,Canada,2291.68
7303,2022-01-06 01:42:00,1451,Laptop,6,1833.37,India,11000.22
7304,2022-01-06 01:43:00,1423,Tablet,8,1488.27,Canada,11906.16
7305,2022-01-06 01:44:00,1998,Keyboard,7,1065.0,Canada,7455.0
7306,2022-01-06 01:45:00,1908,Tablet,3,1437.03,Germany,4311.09
7307,2022-01-06 01:46:00,1108,Keyboard,9,823.03,Canada,7407.27
7308,2022-01-06 01:47:00,1106,Keyboard,9,531.43,Canada,4782.87
7309,2022-01-06 01:48:00,1909,Keyboard,3,116.34,India,349.02
7310,2022-01-06 01:49:00,1304,Phone,2,1223.64,India,2447.28
7311,2022-01-06 01:50:00,1027,Tablet,3,631.2,Canada,1893.6
7312,2022-01-06 01:51:00,1267,Monitor,5,1156.13,UK,5780.65
7313,2022-01-06 01:52:00,1310,Keyboard,7,1980.45,UK,13863.15
7314,2022-01-06 01:53:00,1713,Laptop,4,204.25,India,817.0
7315,2022-01-06 01:54:00,1222,Tablet,3,520.6,Germany,1561.8
7316,2022-01-06 01:55:00,1470,Tablet,2,126.16,UK,252.32
7317,2022-01-06 01:56:00,1382,Tablet,3,1973.85,India,5921.55
7318,2022-01-06 01:57:00,1016,Laptop,9,170.99,USA,1538.91
7319,2022-01-06 01:58:00,1422,Keyboard,1,1791.79,India,1791.79
7320,2022-01-06 01:59:00,1040,Tablet,7,1922.16,UK,13455.12
7321,2022-01-06 02:00:00,1810,Monitor,6,1265.85,Germany,7595.1
7322,2022-01-06 02:01:00,1954,Laptop,9,161.0,Germany,1449.0
7323,2022-01-06 02:02:00,1012,Tablet,2,806.99,Germany,1613.98
7324,2022-01-06 02:03:00,1979,Monitor,6,1306.26,USA,7837.56
7325,2022-01-06 02:04:00,1219,Monitor,8,1102.36,Canada,8818.88
7326,2022-01-06 02:05:00,1188,Monitor,9,1410.74,USA,12696.66
7327,2022-01-06 02:06:00,1106,Keyboard,6,1299.04,UK,7794.24
7328,2022-01-06 02:07:00,1880,Laptop,5,209.63,UK,1048.15
7329,2022-01-06 02:08:00,1174,Keyboard,4,1595.16,Germany,6380.64
7330,2022-01-06 02:09:00,1807,Tablet,3,1206.59,USA,3619.77
7331,2022-01-06 02:10:00,1970,Keyboard,1,1765.5,Canada,1765.5
7332,2022-01-06 02:11:00,1222,Laptop,9,1428.76,Canada,12858.84
7333,2022-01-06 02:12:00,1241,Keyboard,4,913.09,USA,3652.36
7334,2022-01-06 02:13:00,1759,Tablet,3,1886.03,USA,5658.09
7335,2022-01-06 02:14:00,1386,Laptop,5,493.19,UK,2465.95
7336,2022-01-06 02:15:00,1448,Tablet,8,1137.52,USA,9100.16
7337,2022-01-06 02:16:00,1550,Keyboard,3,1960.29,USA,5880.87
7338,2022-01-06 02:17:00,1650,Keyboard,2,1244.58,India,2489.16
7339,2022-01-06 02:18:00,1070,Laptop,9,223.86,India,2014.74
7340,2022-01-06 02:19:00,1567,Phone,8,359.55,UK,2876.4
7341,2022-01-06 02:20:00,1271,Tablet,2,1969.11,UK,3938.22
7342,2022-01-06 02:21:00,1737,Phone,2,405.47,Canada,810.94
7343,2022-01-06 02:22:00,1239,Phone,4,168.76,UK,675.04
7344,2022-01-06 02:23:00,1527,Phone,9,1792.33,UK,16130.97
7345,2022-01-06 02:24:00,1463,Monitor,4,1240.36,India,4961.44
7346,2022-01-06 02:25:00,1380,Laptop,4,200.76,India,803.04
7347,2022-01-06 02:26:00,1999,Phone,7,895.12,USA,6265.84
7348,2022-01-06 02:27:00,1007,Phone,9,1914.34,Germany,17229.06
7349,2022-01-06 02:28:00,1106,Monitor,1,822.08,India,822.08
7350,2022-01-06 02:29:00,1474,Monitor,5,1819.86,UK,9099.3
7351,2022-01-06 02:30:00,1937,Tablet,2,456.03,Canada,912.06
7352,2022-01-06 02:31:00,1988,Tablet,5,781.66,India,3908.3
7353,2022-01-06 02:32:00,1948,Phone,1,1423.52,India,1423.52
7354,2022-01-06 02:33:00,1320,Keyboard,6,159.44,Germany,956.64
7355,2022-01-06 02:34:00,1340,Tablet,1,724.33,India,724.33
7356,2022-01-06 02:35:00,1778,Laptop,5,1469.17,Germany,7345.85
7357,2022-01-06 02:36:00,1456,Tablet,5,1065.04,USA,5325.2
7358,2022-01-06 02:37:00,1734,Tablet,4,1455.78,UK,5823.12
7359,2022-01-06 02:38:00,1808,Phone,2,833.4,India,1666.8
7360,2022-01-06 02:39:00,1295,Tablet,4,307.45,USA,1229.8
7361,2022-01-06 02:40:00,1246,Laptop,1,1020.71,India,1020.71
7362,2022-01-06 02:41:00,1990,Keyboard,3,319.24,UK,957.72
7363,2022-01-06 02:42:00,1533,Phone,2,285.81,UK,571.62
